id_sprzedaz,id_restauracji,id_pracownika,id_dania,data
3438,14,272,138,18/01/2020
3439,44,290,1,18/03/2021
3440,32,724,221,12/02/2021
3441,56,767,248,28/07/2021
3442,39,616,190,18/01/2020
3443,9,735,95,20/05/2021
3444,12,512,103,01/03/2020
3445,83,629,11,25/09/2021
3446,15,772,130,26/11/2022
3447,93,501,113,08/05/2021
3448,64,644,114,17/01/2021
3449,51,248,118,05/06/2022
3450,81,664,170,24/06/2021
3451,37,954,46,06/06/2022
3452,21,932,162,16/02/2020
3453,92,491,233,22/02/2022
3454,21,600,68,10/02/2020
3455,28,819,222,08/11/2021
3456,33,569,198,15/11/2022
3457,11,533,123,12/08/2022
3458,14,552,139,15/03/2022
3459,4,599,102,23/02/2021
3460,69,377,27,12/02/2021
3461,60,916,60,20/10/2020
3462,32,397,71,18/09/2021
3463,67,541,56,19/03/2020
3464,70,524,45,21/10/2022
3465,43,210,28,16/04/2021
3466,23,824,106,20/11/2020
3467,11,589,97,02/07/2022
3468,57,251,67,02/11/2022
3469,85,520,19,07/07/2022
3470,41,682,183,24/08/2022
3471,15,269,186,31/01/2020
3472,74,216,202,29/12/2021
3473,85,548,156,08/05/2021
3474,73,248,299,01/04/2020
3475,20,414,174,20/02/2020
3476,73,302,131,22/06/2021
3477,85,310,105,18/02/2020
3478,8,360,210,09/12/2022
3479,91,993,78,23/11/2022
3480,50,216,173,19/05/2020
3481,16,197,77,02/06/2021
3482,90,868,11,30/08/2020
3483,62,395,48,16/10/2020
3484,97,625,172,29/11/2020
3485,23,357,239,09/11/2020
3486,44,240,36,19/12/2021
3487,70,213,296,11/11/2021
3488,13,528,100,26/06/2021
3489,16,498,67,10/06/2021
3490,65,327,89,09/12/2020
3491,18,770,15,01/02/2022
3492,15,868,84,27/03/2020
3493,98,552,117,23/04/2020
3494,67,432,254,24/03/2020
3495,40,871,114,15/04/2020
3496,96,751,249,03/07/2021
3497,73,458,287,10/02/2020
3498,98,416,134,19/09/2021
3499,24,169,268,28/05/2020
3500,46,492,236,30/06/2022
3501,66,529,156,20/08/2022
3502,91,467,84,02/01/2020
3503,78,914,153,15/04/2022
3504,5,181,287,25/10/2020
3505,99,225,210,29/05/2022
3506,21,830,123,03/10/2022
3507,79,525,211,27/04/2022
3508,12,742,80,08/04/2021
3509,3,918,258,09/02/2021
3510,80,914,65,19/09/2021
3511,77,314,253,17/04/2022
3512,30,771,107,14/03/2022
3513,95,279,260,31/12/2021
3514,76,640,83,29/05/2020
3515,29,747,177,20/09/2021
3516,88,559,78,24/05/2021
3517,27,559,61,26/04/2022
3518,68,288,33,31/05/2021
3519,83,693,242,05/02/2022
3520,10,565,137,31/08/2021
3521,72,985,269,31/05/2021
3522,29,967,156,02/02/2022
3523,78,423,189,03/12/2021
3524,13,398,269,21/12/2022
3525,46,894,250,14/01/2021
3526,26,196,35,06/10/2022
3527,23,401,263,03/04/2021
3528,90,705,41,06/02/2021
3529,38,476,170,15/10/2021
3530,50,846,249,19/01/2022
3531,41,596,131,03/12/2020
3532,65,631,272,25/12/2022
3533,92,548,37,12/07/2021
3534,34,923,230,18/03/2022
3535,43,177,74,04/12/2022
3536,40,322,195,11/08/2020
3537,86,244,45,03/07/2022
3538,87,818,265,28/12/2020
3539,35,942,9,26/06/2020
3540,10,310,205,21/04/2020
3541,56,348,134,07/12/2021
3542,85,830,82,07/01/2022
3543,66,330,133,26/05/2020
3544,5,248,196,21/11/2020
3545,53,495,38,10/04/2020
3546,23,669,233,13/05/2021
3547,88,621,19,03/07/2021
3548,91,585,244,10/05/2020
3549,43,494,189,26/04/2022
3550,30,248,246,22/11/2022
3551,58,680,128,13/11/2022
3552,14,603,149,26/08/2020
3553,37,228,86,22/11/2021
3554,80,253,13,03/03/2020
3555,93,831,155,07/04/2022
3556,13,951,278,23/04/2022
3557,100,250,151,12/01/2022
3558,31,463,105,14/01/2022
3559,62,979,9,10/01/2021
3560,77,748,17,23/04/2020
3561,82,883,115,22/09/2022
3562,16,563,126,15/10/2021
3563,53,416,125,27/11/2020
3564,42,770,217,08/01/2021
3565,5,357,80,16/02/2021
3566,6,616,200,08/08/2020
3567,15,581,252,01/09/2022
3568,37,821,247,06/03/2021
3569,87,548,224,30/08/2021
3570,37,672,239,03/05/2021
3571,82,210,58,20/12/2022
3572,26,696,164,30/12/2021
3573,94,899,222,04/10/2021
3574,55,741,270,15/04/2021
3575,86,662,241,08/12/2022
3576,46,891,9,16/05/2020
3577,75,371,145,19/04/2020
3578,3,160,4,28/05/2021
3579,69,142,209,19/06/2022
3580,89,545,259,14/06/2022
3581,87,428,226,27/10/2020
3582,13,455,186,21/11/2022
3583,91,461,57,26/01/2022
3584,2,821,294,17/10/2022
3585,42,279,50,28/07/2020
3586,14,519,133,19/01/2021
3587,11,914,16,26/05/2020
3588,89,691,152,13/04/2021
3589,30,674,49,19/07/2020
3590,81,204,55,30/10/2021
3591,63,719,216,01/08/2021
3592,63,731,269,29/01/2021
3593,81,905,46,06/06/2022
3594,2,941,165,31/10/2022
3595,72,737,248,06/10/2021
3596,7,544,174,28/01/2021
3597,58,726,100,24/06/2022
3598,6,189,28,13/05/2020
3599,91,213,274,03/04/2020
3600,11,435,291,06/12/2022
3601,22,457,284,27/09/2020
3602,56,490,239,16/11/2021
3603,37,219,52,03/10/2022
3604,25,747,95,07/07/2020
3605,63,913,7,13/06/2021
3606,28,861,118,20/05/2020
3607,56,708,20,13/03/2020
3608,44,744,117,03/06/2022
3609,67,405,63,10/06/2022
3610,68,759,189,09/06/2021
3611,51,299,297,04/08/2022
3612,18,492,103,01/02/2022
3613,4,709,299,27/11/2022
3614,13,537,144,31/05/2020
3615,34,611,105,22/03/2020
3616,14,287,160,24/04/2020
3617,84,547,105,27/06/2022
3618,78,807,139,20/06/2020
3619,69,737,60,19/12/2020
3620,41,478,38,16/08/2021
3621,6,992,267,04/01/2022
3622,44,478,230,24/02/2022
3623,31,859,277,07/12/2020
3624,41,624,197,09/01/2021
3625,5,357,245,11/12/2021
3626,37,416,236,15/03/2022
3627,62,825,211,18/12/2020
3628,20,750,163,11/04/2021
3629,27,580,12,24/04/2021
3630,20,509,41,08/04/2022
3631,73,289,34,06/06/2020
3632,77,840,203,05/10/2022
3633,41,489,156,29/01/2022
3634,38,436,271,22/10/2021
3635,48,785,192,10/11/2022
3636,45,933,264,23/12/2020
3637,92,380,108,14/07/2021
3638,2,255,30,17/01/2020
3639,80,153,7,03/05/2022
3640,83,840,289,21/01/2020
3641,90,277,289,28/04/2022
3642,72,366,265,02/07/2021
3643,43,810,286,13/03/2021
3644,48,274,194,28/07/2020
3645,30,335,153,04/05/2022
3646,16,683,15,15/10/2020
3647,74,626,32,28/10/2021
3648,58,980,55,23/01/2021
3649,32,157,17,27/01/2020
3650,17,413,224,06/06/2022
3651,59,927,138,19/07/2020
3652,12,277,23,08/08/2020
3653,47,370,255,25/01/2022
3654,67,806,44,23/11/2021
3655,25,793,175,01/10/2021
3656,35,500,184,15/02/2022
3657,19,976,209,07/06/2020
3658,59,878,296,01/08/2022
3659,84,792,262,20/09/2022
3660,19,882,51,06/02/2020
3661,37,404,2,23/01/2021
3662,60,161,179,17/09/2021
3663,13,878,226,09/09/2022
3664,18,860,163,05/05/2022
3665,93,953,161,09/09/2021
3666,98,520,267,15/10/2022
3667,24,455,146,05/12/2021
3668,69,299,182,04/01/2020
3669,13,738,5,27/12/2022
3670,13,624,128,23/02/2022
3671,70,566,163,29/03/2020
3672,37,555,166,01/01/2022
3673,13,728,176,27/05/2022
3674,10,925,93,24/02/2020
3675,2,762,146,11/07/2020
3676,5,191,298,19/05/2022
3677,96,894,105,25/06/2021
3678,7,529,2,26/03/2022
3679,41,352,263,13/11/2022
3680,39,836,267,24/02/2020
3681,69,517,159,03/04/2020
3682,50,922,255,27/03/2020
3683,24,575,26,28/09/2022
3684,30,942,46,07/03/2022
3685,3,374,92,29/10/2020
3686,24,910,276,31/01/2021
3687,46,198,212,01/02/2021
3688,52,730,62,24/02/2021
3689,94,232,276,22/01/2020
3690,15,525,183,08/06/2022
3691,74,208,291,18/11/2021
3692,100,325,151,05/10/2020
3693,26,703,180,23/06/2022
3694,47,904,278,25/05/2020
3695,72,291,226,10/03/2021
3696,76,374,103,17/04/2021
3697,31,754,186,22/10/2022
3698,9,597,271,04/09/2021
3699,97,975,203,17/12/2020
3700,40,503,209,24/08/2021
3701,95,594,26,06/06/2020
3702,37,847,43,21/09/2021
3703,95,318,103,23/02/2020
3704,95,932,299,24/08/2021
3705,96,481,48,13/11/2022
3706,91,956,202,10/07/2021
3707,69,342,2,23/02/2020
3708,6,1000,21,09/12/2020
3709,44,400,288,08/07/2020
3710,11,856,194,21/05/2022
3711,29,765,257,02/03/2022
3712,15,776,106,17/11/2020
3713,45,368,267,16/11/2022
3714,70,728,143,30/12/2022
3715,76,522,155,12/04/2021
3716,83,196,179,20/12/2021
3717,55,367,273,17/12/2021
3718,75,957,45,11/09/2020
3719,49,516,209,19/12/2022
3720,73,686,33,10/09/2020
3721,51,828,29,04/01/2020
3722,95,682,80,24/06/2020
3723,44,360,201,14/06/2020
3724,16,624,106,17/07/2020
3725,29,673,4,18/05/2021
3726,95,437,140,08/08/2022
3727,18,703,232,03/11/2022
3728,68,142,138,19/05/2020
3729,30,721,127,02/09/2021
3730,65,582,100,09/11/2021
3731,97,793,89,08/11/2020
3732,90,618,223,16/05/2020
3733,10,256,118,12/04/2022
3734,16,342,268,09/06/2020
3735,50,906,277,29/01/2020
3736,6,470,273,23/10/2020
3737,90,268,90,05/05/2022
3738,27,329,44,07/03/2022
3739,33,191,102,22/11/2021
3740,21,708,281,14/11/2020
3741,75,245,260,06/11/2021
3742,43,334,215,29/03/2020
3743,58,675,235,07/09/2021
3744,73,762,14,19/03/2022
3745,74,500,77,22/06/2021
3746,66,941,296,15/03/2021
3747,42,839,18,29/12/2022
3748,13,867,92,02/07/2020
3749,41,853,59,07/02/2022
3750,59,290,153,06/10/2022
3751,70,631,289,29/06/2021
3752,61,219,185,21/12/2021
3753,30,647,73,15/01/2021
3754,90,800,165,20/04/2021
3755,6,708,64,02/08/2022
3756,3,227,241,22/07/2022
3757,80,534,181,07/07/2020
3758,44,863,271,16/03/2020
3759,39,225,191,18/01/2022
3760,29,982,159,30/06/2021
3761,41,262,111,19/02/2020
3762,65,872,281,11/07/2020
3763,62,808,262,29/04/2022
3764,99,739,167,12/09/2021
3765,26,459,190,06/08/2021
3766,16,911,293,12/12/2021
3767,57,587,246,15/03/2021
3768,58,587,197,05/08/2021
3769,73,184,215,28/09/2021
3770,55,967,223,17/10/2020
3771,17,980,249,22/01/2022
3772,65,169,42,17/12/2021
3773,18,326,193,27/03/2020
3774,100,219,155,08/11/2021
3775,44,517,296,04/03/2021
3776,37,378,155,19/04/2022
3777,37,952,33,27/07/2022
3778,77,332,39,01/02/2022
3779,31,235,255,12/01/2021
3780,33,416,84,29/01/2020
3781,9,168,113,01/04/2022
3782,9,681,206,14/04/2020
3783,94,505,235,01/02/2022
3784,100,512,70,31/01/2020
3785,84,960,288,21/04/2020
3786,70,554,21,11/06/2022
3787,23,719,48,19/07/2022
3788,34,623,291,08/09/2020
3789,51,630,137,26/11/2021
3790,99,167,293,04/02/2022
3791,85,681,300,23/02/2022
3792,79,580,118,04/01/2021
3793,61,259,195,29/06/2021
3794,29,413,64,20/12/2020
3795,73,888,283,05/05/2022
3796,76,654,75,17/08/2020
3797,17,450,235,22/09/2020
3798,98,213,117,20/01/2020
3799,84,266,18,31/05/2022
3800,69,988,180,30/04/2022
3801,99,699,5,13/10/2022
3802,79,873,4,29/06/2020
3803,94,623,223,21/10/2020
3804,11,302,35,12/03/2020
3805,26,404,35,25/12/2021
3806,63,673,69,23/04/2021
3807,11,337,199,19/04/2022
3808,97,477,276,04/02/2020
3809,22,141,271,01/04/2020
3810,64,815,16,17/07/2022
3811,30,849,11,29/04/2022
3812,75,462,96,06/06/2020
3813,95,839,104,28/11/2021
3814,95,330,13,08/04/2021
3815,37,720,110,09/12/2021
3816,50,835,162,05/07/2022
3817,93,237,259,07/10/2021
3818,88,427,236,24/02/2020
3819,87,190,114,18/11/2022
3820,92,657,5,06/12/2021
3821,9,749,75,03/01/2022
3822,3,251,140,13/05/2021
3823,33,970,73,08/01/2020
3824,15,841,71,28/12/2020
3825,35,154,136,13/04/2020
3826,34,995,7,18/09/2020
3827,2,889,262,11/03/2022
3828,69,444,166,26/07/2020
3829,4,583,219,06/08/2022
3830,27,923,23,04/05/2020
3831,96,143,268,09/09/2022
3832,15,396,169,25/11/2020
3833,85,446,223,13/12/2022
3834,38,415,286,24/01/2021
3835,22,294,263,23/04/2022
3836,29,380,248,24/05/2022
3837,100,825,246,01/12/2021
3838,38,733,157,07/08/2020
3839,14,582,128,29/04/2020
3840,60,746,251,01/06/2021
3841,84,226,282,20/01/2022
3842,10,242,165,19/01/2020
3843,22,351,67,15/12/2020
3844,60,183,294,10/03/2020
3845,23,677,286,10/10/2020
3846,82,991,152,03/06/2022
3847,55,522,72,12/11/2022
3848,38,678,87,01/04/2022
3849,8,216,78,06/07/2022
3850,18,795,164,03/03/2020
3851,14,654,97,21/01/2020
3852,72,517,125,18/01/2020
3853,97,520,91,31/07/2020
3854,36,557,116,13/11/2022
3855,79,966,196,31/10/2022
3856,25,830,6,15/11/2022
3857,75,415,139,18/02/2021
3858,75,586,136,13/01/2021
3859,4,179,277,23/08/2020
3860,93,440,118,07/02/2021
3861,21,835,50,05/08/2021
3862,96,329,146,02/08/2022
3863,23,872,228,28/04/2022
3864,76,948,171,17/05/2022
3865,10,244,207,10/03/2022
3866,100,232,66,08/01/2020
3867,8,353,135,25/05/2020
3868,46,835,191,14/12/2022
3869,31,864,212,18/04/2021
3870,10,215,115,08/05/2022
3871,94,511,26,26/09/2022
3872,32,929,84,02/07/2020
3873,36,653,140,09/12/2020
3874,44,889,162,03/07/2020
3875,32,603,46,19/05/2022
3876,89,249,230,22/08/2020
3877,33,430,160,09/01/2021
3878,29,680,220,03/03/2020
3879,78,382,248,07/04/2022
3880,68,384,232,11/08/2021
3881,21,996,19,22/08/2022
3882,4,367,274,21/06/2021
3883,74,976,153,08/08/2022
3884,8,777,141,28/08/2020
3885,48,876,283,18/05/2020
3886,36,516,140,26/05/2020
3887,55,480,245,29/10/2020
3888,36,252,46,15/01/2021
3889,18,913,177,29/01/2021
3890,55,639,286,02/07/2020
3891,16,814,170,09/03/2022
3892,93,539,216,12/03/2021
3893,3,391,226,14/10/2020
3894,81,785,102,16/08/2021
3895,62,636,158,12/09/2022
3896,10,757,249,17/12/2021
3897,51,453,134,02/02/2020
3898,81,208,164,09/03/2020
3899,98,774,69,02/11/2022
3900,41,264,140,29/09/2022
3901,72,741,31,26/01/2020
3902,30,978,61,14/05/2022
3903,56,274,203,02/08/2021
3904,25,538,9,22/01/2020
3905,51,506,15,17/08/2022
3906,93,964,251,30/11/2020
3907,93,186,201,24/09/2022
3908,70,951,177,03/10/2020
3909,34,466,200,05/07/2021
3910,98,368,152,03/06/2022
3911,72,463,88,11/01/2020
3912,51,269,127,12/11/2021
3913,55,655,297,23/12/2021
3914,43,859,64,24/08/2022
3915,40,900,91,21/12/2022
3916,27,796,18,11/04/2021
3917,10,582,18,29/06/2022
3918,43,484,257,21/02/2020
3919,67,144,88,23/12/2021
3920,74,561,123,18/09/2021
3921,90,374,290,29/06/2021
3922,92,715,210,17/05/2020
3923,92,606,17,07/12/2021
3924,24,586,174,26/12/2022
3925,1,885,149,04/11/2020
3926,17,595,195,30/08/2020
3927,95,176,283,05/03/2022
3928,52,458,288,26/10/2022
3929,31,265,61,09/04/2022
3930,89,381,128,10/05/2022
3931,86,942,276,27/10/2021
3932,55,378,51,29/10/2020
3933,34,393,280,12/08/2022
3934,21,656,41,22/01/2021
3935,77,620,227,18/11/2020
3936,81,506,43,11/02/2022
3937,10,221,60,13/02/2022
3938,55,950,40,26/12/2021
3939,44,912,269,14/05/2022
3940,57,550,140,05/02/2020
3941,79,252,59,04/12/2020
3942,99,566,119,22/09/2021
3943,26,170,197,12/10/2020
3944,75,823,201,30/09/2020
3945,82,238,291,21/12/2021
3946,94,701,255,05/10/2022
3947,64,522,268,18/12/2021
3948,18,774,201,19/06/2020
3949,11,716,285,27/05/2020
3950,73,312,29,26/11/2022
3951,64,802,156,25/01/2020
3952,60,271,27,29/03/2021
3953,10,351,53,27/08/2020
3954,63,198,65,05/10/2020
3955,60,169,74,13/08/2022
3956,57,978,132,21/03/2020
3957,23,404,122,16/10/2021
3958,3,600,3,26/05/2022
3959,41,298,114,08/04/2022
3960,35,500,143,03/11/2020
3961,8,657,240,13/05/2021
3962,89,353,20,20/11/2022
3963,57,508,233,01/07/2022
3964,30,859,52,01/10/2022
3965,7,197,44,15/07/2020
3966,15,372,201,29/08/2022
3967,26,237,280,29/05/2022
3968,28,755,230,28/10/2020
3969,53,931,62,30/06/2022
3970,99,694,77,30/01/2020
3971,48,789,201,28/05/2021
3972,22,711,138,30/01/2021
3973,69,633,156,24/08/2020
3974,51,701,197,02/10/2021
3975,55,493,40,10/11/2022
3976,81,545,13,22/03/2021
3977,68,365,248,26/02/2020
3978,4,1000,260,07/10/2021
3979,77,827,173,26/12/2022
3980,40,575,194,25/12/2021
3981,39,756,124,13/09/2020
3982,15,718,102,26/09/2022
3983,30,527,293,02/05/2020
3984,28,799,133,17/03/2020
3985,14,802,229,25/12/2022
3986,61,231,75,25/01/2022
3987,3,721,194,20/03/2022
3988,14,904,230,09/04/2022
3989,94,593,114,28/12/2021
3990,27,649,36,28/06/2022
3991,24,449,237,24/10/2022
3992,40,382,157,14/09/2022
3993,71,665,10,16/11/2021
3994,100,629,164,03/05/2020
3995,44,475,149,21/02/2020
3996,72,442,109,13/10/2022
3997,6,177,136,25/04/2021
3998,12,620,143,13/01/2020
3999,28,195,197,17/10/2020
4000,63,549,54,28/12/2021
4001,73,586,86,27/12/2022
4002,90,159,195,18/06/2020
4003,34,955,79,07/09/2020
4004,51,980,268,08/09/2020
4005,80,300,24,09/06/2021
4006,74,433,112,27/12/2021
4007,40,543,219,10/06/2020
4008,82,870,161,20/12/2021
4009,36,626,64,26/11/2022
4010,68,541,224,27/06/2022
4011,15,149,71,04/10/2022
4012,46,495,211,08/05/2022
4013,54,915,17,10/09/2020
4014,49,570,242,11/05/2021
4015,96,462,178,28/04/2022
4016,62,478,105,24/01/2022
4017,4,192,285,10/03/2021
4018,84,701,266,31/12/2020
4019,64,378,226,07/12/2022
4020,24,232,254,04/12/2021
4021,52,228,109,18/11/2022
4022,22,595,170,02/05/2021
4023,72,957,286,14/08/2020
4024,66,676,253,15/08/2022
4025,78,767,60,11/12/2020
4026,13,732,82,30/06/2022
4027,23,191,103,05/05/2021
4028,43,798,70,26/07/2021
4029,39,295,80,11/05/2022
4030,62,809,153,02/11/2020
4031,33,856,77,15/12/2020
4032,52,798,25,15/03/2022
4033,22,611,278,07/05/2021
4034,36,391,43,24/01/2022
4035,68,790,88,13/05/2021
4036,62,358,237,29/05/2022
4037,14,214,48,19/10/2020
4038,8,325,266,18/01/2021
4039,90,324,29,04/09/2022
4040,92,993,64,20/12/2022
4041,65,919,234,27/04/2020
4042,8,461,144,24/02/2021
4043,68,300,34,01/01/2020
4044,35,519,209,25/03/2022
4045,15,381,271,04/07/2021
4046,97,402,152,19/02/2020
4047,85,549,125,18/09/2022
4048,68,838,64,23/11/2020
4049,19,968,191,20/09/2021
4050,48,883,280,29/12/2021
4051,82,984,184,09/01/2021
4052,7,761,261,23/07/2022
4053,57,178,218,13/05/2021
4054,40,639,253,01/11/2020
4055,41,315,275,18/05/2021
4056,34,972,7,04/05/2020
4057,5,451,272,09/12/2022
4058,33,979,195,07/12/2020
4059,18,574,161,30/01/2022
4060,71,309,77,02/09/2022
4061,10,948,278,27/11/2020
4062,76,738,100,06/09/2020
4063,27,724,67,29/12/2020
4064,62,539,42,23/02/2020
4065,53,732,149,03/05/2021
4066,70,399,278,28/09/2022
4067,50,989,280,28/02/2022
4068,52,796,174,26/11/2022
4069,75,510,267,13/01/2020
4070,46,144,127,21/09/2021
4071,18,282,189,28/04/2020
4072,91,650,16,31/12/2021
4073,1,415,180,03/07/2021
4074,79,536,264,17/05/2022
4075,57,879,241,02/04/2021
4076,26,654,189,11/06/2021
4077,44,940,63,17/05/2022
4078,92,987,62,21/12/2020
4079,75,631,153,03/12/2020
4080,61,186,48,15/11/2020
4081,37,620,192,15/10/2022
4082,22,296,161,01/06/2021
4083,45,540,193,10/11/2021
4084,81,799,73,03/07/2020
4085,35,839,278,13/01/2022
4086,60,176,193,13/04/2021
4087,61,431,225,25/08/2021
4088,6,610,292,21/07/2022
4089,32,306,35,25/07/2022
4090,47,160,8,02/01/2022
4091,47,684,260,13/02/2020
4092,93,958,158,19/10/2022
4093,30,246,41,01/06/2022
4094,58,562,214,10/06/2020
4095,56,672,222,01/10/2020
4096,14,531,233,14/11/2021
4097,75,908,40,03/07/2022
4098,40,266,243,30/01/2020
4099,27,823,106,18/11/2022
4100,68,604,13,10/10/2020
4101,73,185,158,27/11/2020
4102,6,822,4,27/06/2021
4103,62,206,242,28/08/2020
4104,9,532,21,12/04/2021
4105,6,189,254,31/07/2022
4106,1,845,37,15/04/2020
4107,35,672,157,04/08/2021
4108,60,617,277,27/05/2020
4109,7,486,169,13/10/2022
4110,75,409,192,20/02/2020
4111,95,920,40,14/07/2020
4112,89,312,130,13/09/2020
4113,97,172,55,15/03/2020
4114,94,637,14,23/08/2020
4115,73,458,205,14/10/2021
4116,91,285,52,07/04/2021
4117,38,650,118,14/03/2021
4118,11,286,112,25/03/2021
4119,6,905,151,07/04/2021
4120,31,497,194,16/05/2020
4121,42,881,136,03/12/2022
4122,22,328,261,19/03/2022
4123,78,514,176,25/03/2020
4124,13,819,199,04/05/2021
4125,70,964,205,27/07/2022
4126,66,986,140,27/06/2022
4127,80,634,145,18/11/2020
4128,63,168,68,12/05/2020
4129,44,887,249,16/04/2022
4130,42,183,216,05/04/2020
4131,43,772,122,20/04/2022
4132,96,962,156,27/10/2020
4133,52,456,288,28/04/2022
4134,17,613,191,16/09/2022
4135,10,925,241,16/06/2021
4136,36,330,199,19/10/2022
4137,19,894,221,16/10/2021
4138,15,209,175,14/08/2022
4139,10,990,178,16/06/2022
4140,29,601,274,19/10/2020
4141,22,511,60,06/10/2021
4142,19,799,294,28/05/2022
4143,34,947,40,04/10/2022
4144,65,509,22,03/08/2021
4145,50,836,189,29/09/2022
4146,53,186,45,18/04/2020
4147,24,144,101,25/08/2020
4148,73,956,147,02/03/2021
4149,37,841,206,10/09/2020
4150,27,431,280,25/02/2022
4151,96,404,131,25/07/2022
4152,24,828,12,07/08/2022
4153,56,902,227,07/07/2021
4154,17,607,63,23/09/2021
4155,23,568,163,19/03/2022
4156,97,511,277,14/05/2020
4157,29,509,121,12/09/2020
4158,98,217,164,06/05/2021
4159,57,822,192,28/04/2022
4160,2,636,246,01/07/2021
4161,74,842,246,23/12/2022
4162,64,553,134,18/11/2022
4163,5,227,173,17/01/2021
4164,89,608,106,09/02/2021
4165,40,582,151,09/03/2022
4166,38,919,189,05/12/2020
4167,67,203,99,13/09/2022
4168,59,445,67,27/12/2021
4169,57,659,204,20/01/2020
4170,60,865,258,28/07/2020
4171,99,619,65,05/05/2021
4172,25,528,190,07/07/2021
4173,94,910,178,25/08/2020
4174,70,682,163,23/10/2022
4175,89,460,185,05/03/2020
4176,44,401,251,21/01/2022
4177,32,886,144,26/10/2022
4178,6,473,71,15/03/2021
4179,29,383,156,31/12/2021
4180,32,719,217,03/08/2020
4181,35,934,260,20/11/2020
4182,24,519,227,19/05/2020
4183,16,832,145,04/10/2022
4184,61,751,122,14/06/2022
4185,88,866,261,20/05/2020
4186,31,689,96,26/06/2022
4187,47,792,162,01/08/2020
4188,82,420,183,04/12/2021
4189,32,878,111,09/01/2020
4190,94,606,117,27/05/2020
4191,37,575,66,11/08/2022
4192,93,545,160,28/11/2020
4193,73,507,54,24/04/2020
4194,64,590,191,06/01/2022
4195,79,549,51,13/11/2022
4196,7,205,176,02/08/2022
4197,25,781,270,18/09/2021
4198,95,295,101,26/09/2022
4199,36,881,220,08/01/2020
4200,23,463,298,22/08/2022
4201,23,934,217,12/02/2022
4202,86,454,38,27/03/2021
4203,100,449,142,28/03/2021
4204,16,390,243,23/11/2022
4205,71,159,87,02/07/2021
4206,24,422,232,08/01/2021
4207,25,520,259,24/03/2022
4208,7,415,109,30/08/2021
4209,61,489,183,16/08/2021
4210,12,251,6,05/08/2022
4211,43,924,84,12/07/2021
4212,50,268,127,12/05/2022
4213,8,479,52,24/09/2020
4214,6,608,25,13/03/2022
4215,65,537,296,15/09/2022
4216,99,825,225,26/01/2020
4217,20,827,214,29/12/2021
4218,69,236,192,27/05/2022
4219,7,576,296,06/12/2022
4220,16,709,208,01/09/2022
4221,47,778,113,24/06/2021
4222,78,875,148,24/05/2022
4223,1,864,168,17/09/2022
4224,17,375,232,28/06/2022
4225,1,235,210,19/05/2020
4226,70,574,12,22/05/2021
4227,7,619,226,12/02/2020
4228,88,899,277,23/05/2022
4229,60,210,177,28/09/2020
4230,48,709,5,07/10/2022
4231,29,325,103,10/05/2022
4232,13,429,50,01/12/2022
4233,58,522,67,20/07/2020
4234,79,568,196,05/12/2020
4235,94,574,170,22/10/2020
4236,48,790,41,07/05/2021
4237,29,868,299,27/04/2020
4238,21,155,134,23/06/2020
4239,73,533,143,01/10/2020
4240,85,741,179,11/04/2021
4241,64,723,224,21/10/2020
4242,46,869,125,25/06/2020
4243,31,868,264,24/06/2020
4244,19,465,224,14/10/2021
4245,68,152,267,27/01/2021
4246,87,820,142,01/09/2020
4247,26,627,201,12/01/2022
4248,32,525,164,21/12/2021
4249,14,977,170,07/01/2021
4250,39,224,295,10/02/2020
4251,15,691,232,08/07/2021
4252,25,681,214,02/12/2022
4253,34,857,185,22/01/2022
4254,12,605,81,06/01/2021
4255,6,985,41,23/02/2021
4256,61,252,129,12/10/2020
4257,62,565,298,16/02/2021
4258,100,882,3,05/02/2022
